src_ip,dst_ip,protocol,length,src_port,dst_port,timestamp
40.100.18.2,10.167.121.208,6,153,443,56636,1711807984.149064
10.167.121.208,40.100.18.2,6,54,56636,443,1711807984.149304
20.190.163.21,10.167.121.208,6,1514,443,56635,1711807984.153708
20.190.163.21,10.167.121.208,6,1514,443,56635,1711807984.153708
20.190.163.21,10.167.121.208,6,1441,443,56635,1711807984.153708
10.167.121.208,20.190.163.21,6,54,56635,443,1711807984.153859
10.167.121.208,40.100.18.2,6,874,56636,443,1711807984.156466
10.167.121.208,20.190.163.21,6,128,56635,443,1711807984.159339
20.190.163.21,10.167.121.208,6,157,443,56635,1711807984.184529
10.167.121.208,20.190.163.21,6,54,56635,443,1711807984.184637
40.100.18.2,10.167.121.208,6,345,443,56636,1711807984.18692
10.167.121.208,40.100.18.2,6,54,56636,443,1711807984.187068
10.167.121.208,40.100.18.2,6,128,56636,443,1711807984.189378
10.167.121.208,40.100.18.2,6,134,56636,443,1711807984.189791
10.167.121.208,40.100.18.2,6,1514,56636,443,1711807984.19711
10.167.121.208,40.100.18.2,6,520,56636,443,1711807984.19711
10.167.123.118,239.255.255.250,17,167,42876,1900,1711807984.210308
10.167.123.118,239.255.255.250,17,164,40438,1900,1711807984.210473
10.167.121.208,20.190.163.21,6,760,56635,443,1711807984.212379
10.167.121.208,20.190.163.21,6,365,56635,443,1711807984.212515
40.100.18.2,10.167.121.208,6,513,443,56636,1711807984.219752
40.100.18.2,10.167.121.208,6,116,443,56636,1711807984.219752
10.167.121.208,40.100.18.2,6,54,56636,443,1711807984.219953
10.167.121.208,40.100.18.2,6,85,56636,443,1711807984.221994
40.100.18.2,10.167.121.208,6,85,443,56636,1711807984.226543
10.167.121.208,40.100.18.2,6,54,56636,443,1711807984.226681
20.190.163.21,10.167.121.208,6,54,443,56635,1711807984.236603
40.100.18.2,10.167.121.208,6,54,443,56636,1711807984.289896
20.190.163.21,10.167.121.208,6,1087,443,56635,1711807984.300262
10.167.121.208,20.190.163.21,6,54,56635,443,1711807984.300346
10.167.121.208,20.190.163.21,6,781,56635,443,1711807984.400396
10.167.121.208,20.190.163.21,6,1494,56635,443,1711807984.400458
10.167.121.208,20.190.163.21,6,1233,56635,443,1711807984.400458
91.108.56.145,10.167.121.208,6,159,443,60963,1711807984.408344
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.414848
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.414992
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.415023
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.415074
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.415092
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.41517
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.415207
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.415277
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.415304
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.415437
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.415468
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.415611
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.415633
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.41579
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.415833
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.41596
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.41599
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.416132
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.416154
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.416319
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.416341
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.416439
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.416459
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.416571
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.416685
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.416768
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.416883
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.41698
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.417033
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.417076
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.417269
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.417304
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.417467
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.417559
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.417701
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.41782
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.417881
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.417937
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.417993
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.418834
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.419061
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.419173
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.419228
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.41925
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.41928
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.419308
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.419354
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.419374
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.419403
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.419424
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.4202
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.420366
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.420421
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.420508
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.420564
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.420643
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.420744
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.420821
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.420879
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.420922
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.420962
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.421007
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.421049
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.421123
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.421206
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.421293
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.421399
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.421515
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.421612
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.42166
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.421729
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.421778
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.421851
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.421917
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.421963
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.42201
10.167.125.212,239.255.255.250,17,217,53752,1900,1711807984.422083
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422133
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422205
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.422269
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.422316
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422364
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.422429
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422466
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422492
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.422517
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.422539
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422561
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.42259
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422609
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422636
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.422663
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422683
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422711
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.422737
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.422755
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.422966
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.423
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.423022
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.42305
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.423102
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.423123
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.423261
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.423293
10.167.127.254,10.167.121.91,2048,56,0,0,1711807984.423418
10.167.121.198,10.167.127.254,2048,56,0,0,1711807984.4239
20.190.163.21,10.167.121.208,6,54,443,56635,1711807984.42526
40.100.18.2,10.167.121.208,6,1012,443,56636,1711807984.441209
40.100.18.2,10.167.121.208,6,181,443,56636,1711807984.441209
40.100.18.2,10.167.121.208,6,85,443,56636,1711807984.441209
10.167.121.208,40.100.18.2,6,54,56636,443,1711807984.441312
10.167.121.208,91.108.56.145,6,54,60963,443,1711807984.450642
20.190.163.21,10.167.121.208,6,54,443,56635,1711807984.464915
10.167.127.254,10.167.122.149,2048,56,0,0,1711807984.517864
10.167.127.254,10.167.125.177,2048,56,0,0,1711807984.517925
10.167.127.158,169.254.169.254,2048,60,0,0,1711807984.518635
10.167.127.254,10.167.121.127,2048,56,0,0,1711807984.518695
20.190.163.21,10.167.121.208,6,1514,443,56635,1711807984.587339
10.167.121.208,20.190.163.21,6,54,56635,443,1711807984.587562
20.190.163.21,10.167.121.208,6,1514,443,56635,1711807984.617967
10.167.121.208,20.190.163.21,6,66,56635,443,1711807984.618034
20.190.163.21,10.167.121.208,6,1514,443,56635,1711807984.6181
10.167.121.208,20.190.163.21,6,66,56635,443,1711807984.618119
20.190.163.21,10.167.121.208,6,1360,443,56635,1711807984.618139
10.167.121.208,20.190.163.21,6,74,56635,443,1711807984.618153
20.190.163.21,10.167.121.208,6,1514,443,56635,1711807984.650307
10.167.121.208,20.190.163.21,6,66,56635,443,1711807984.650373
20.190.163.21,10.167.121.208,6,1514,443,56635,1711807984.689703
10.167.121.208,20.190.163.21,6,54,56635,443,1711807984.689747
10.167.127.254,10.167.120.46,2048,56,0,0,1711807984.726401
10.167.127.254,10.167.124.78,2048,56,0,0,1711807984.726442
10.167.124.134,239.255.255.250,17,216,53771,1900,1711807984.726453
10.167.127.254,10.167.127.241,2048,56,0,0,1711807984.726565
10.167.127.254,10.167.122.157,2048,56,0,0,1711807984.726575
10.167.121.208,52.123.168.217,6,111,54787,443,1711807984.801756
10.167.122.126,239.255.255.250,17,216,54891,1900,1711807984.824464
10.167.121.140,10.167.127.255,17,186,53689,51007,1711807984.824581
10.167.124.134,239.255.255.250,17,217,53772,1900,1711807984.824613
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.824655
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.824778
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.824864
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.825186
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.825286
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.825391
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.825451
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.825523
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.825589
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.825642
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.825708
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.825778
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.82583
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.825893
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.825951
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.826
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.826041
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.826102
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.826162
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.826247
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.826298
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.826807
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.826963
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.827032
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.827094
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.827165
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.82721
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.827854
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.828005
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.828089
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.828159
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.828218
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.828263
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.828305
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.828366
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.828424
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.828479
10.167.121.208,13.89.179.10,6,54,56586,443,1711807984.878928
52.123.168.217,10.167.121.208,6,100,443,54787,1711807984.898551
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.926903
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.927125
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.928329
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.928547
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.928621
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.928754
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.928817
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.928894
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.928949
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.928997
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.929069
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.929126
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.929191
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.929243
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.929308
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.929356
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.929406
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.929469
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.92953
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807984.929629
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.929743
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.929817
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.929882
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807984.92994
10.167.121.208,52.123.168.217,6,54,54787,443,1711807984.939858
10.167.121.208,10.167.121.3,2048,42,0,0,1711807984.994866
10.167.121.208,20.190.163.21,6,54,56635,443,1711807985.015172
10.167.123.104,224.0.0.251,17,81,5353,5353,1711807985.029559
0.0.0.0,0.0.0.0,0,101,5353,5353,1711807985.029858
0.0.0.0,0.0.0.0,0,95,64323,5355,1711807985.030204
10.167.123.104,224.0.0.252,17,75,64323,5355,1711807985.030333
10.167.123.104,224.0.0.251,17,81,5353,5353,1711807985.030414
10.167.121.239,239.255.255.250,17,217,64368,1900,1711807985.030497
0.0.0.0,0.0.0.0,0,101,5353,5353,1711807985.030605
10.167.127.248,10.167.121.208,2048,60,0,0,1711807985.036837
10.167.121.208,13.107.6.158,6,1478,56624,443,1711807985.057319
10.167.121.208,13.107.6.158,6,1494,56624,443,1711807985.057409
10.167.121.208,13.107.6.158,6,911,56624,443,1711807985.057409
10.167.121.208,13.107.6.158,6,92,56624,443,1711807985.057452
10.167.121.111,10.167.121.208,2048,60,0,0,1711807985.06835
13.107.6.158,10.167.121.208,6,54,443,56624,1711807985.076873
13.107.6.158,10.167.121.208,6,54,443,56624,1711807985.076873
13.107.6.158,10.167.121.208,6,54,443,56624,1711807985.076873
10.167.122.136,10.167.121.208,2048,56,0,0,1711807985.076873
13.107.6.158,10.167.121.208,6,1514,443,56624,1711807985.096028
13.107.6.158,10.167.121.208,6,1242,443,56624,1711807985.096028
13.107.6.158,10.167.121.208,6,112,443,56624,1711807985.096028
13.107.6.158,10.167.121.208,6,94,443,56624,1711807985.096028
13.107.6.158,10.167.121.208,6,93,443,56624,1711807985.096028
13.107.6.158,10.167.121.208,6,92,443,56624,1711807985.096028
10.167.121.208,13.107.6.158,6,54,56624,443,1711807985.096279
10.167.121.208,13.107.6.158,6,1494,56624,443,1711807985.099022
10.167.121.208,13.107.6.158,6,1494,56624,443,1711807985.099022
10.167.121.208,13.107.6.158,6,1494,56624,443,1711807985.099022
10.167.121.208,13.107.6.158,6,746,56624,443,1711807985.099022
13.89.179.10,10.167.121.208,6,56,443,56586,1711807985.10581
10.167.121.208,13.89.179.10,6,54,56586,443,1711807985.105857
13.107.6.158,10.167.121.208,6,54,443,56624,1711807985.117555
13.107.6.158,10.167.121.208,6,54,443,56624,1711807985.117555
13.107.6.158,10.167.121.208,6,54,443,56624,1711807985.117555
13.107.6.158,10.167.121.208,6,649,443,56624,1711807985.129334
13.107.6.158,10.167.121.208,6,94,443,56624,1711807985.129334
13.107.6.158,10.167.121.208,6,93,443,56624,1711807985.129334
13.107.6.158,10.167.121.208,6,92,443,56624,1711807985.129334
10.167.121.208,13.107.6.158,6,54,56624,443,1711807985.129614
10.167.127.254,10.167.125.135,2048,56,0,0,1711807985.13166
10.167.122.12,10.167.127.254,2048,60,0,0,1711807985.234074
10.167.121.140,239.255.255.250,17,167,60941,1900,1711807985.336916
0.0.0.0,0.0.0.0,0,95,64323,5355,1711807985.439132
10.167.123.104,224.0.0.252,17,75,64323,5355,1711807985.439206
10.167.123.104,10.167.127.255,17,92,137,137,1711807985.439235
10.167.125.212,239.255.255.250,17,217,53752,1900,1711807985.439602
10.167.127.254,10.167.125.177,2048,56,0,0,1711807985.541628
10.167.127.254,10.167.121.127,2048,56,0,0,1711807985.541657
10.167.121.208,13.83.65.43,6,54,56540,443,1711807985.606987
10.167.127.254,10.167.120.46,2048,56,0,0,1711807985.646558
10.167.127.254,10.167.124.78,2048,56,0,0,1711807985.646588
10.167.124.134,239.255.255.250,17,216,53771,1900,1711807985.74921
10.167.127.254,10.167.127.241,2048,56,0,0,1711807985.749333
10.167.120.117,224.0.0.251,17,96,5353,5353,1711807985.749343
0.0.0.0,0.0.0.0,0,116,5353,5353,1711807985.749466
10.167.127.254,10.167.122.157,2048,56,0,0,1711807985.749546
13.83.65.43,10.167.121.208,6,56,443,56540,1711807985.800637
10.167.121.208,13.83.65.43,6,54,56540,443,1711807985.800786
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.84649
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.84649
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.84649
10.167.121.208,96.17.96.21,6,620,56622,443,1711807985.84649
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,351,56622,443,1711807985.846639
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846754
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846754
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846754
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846754
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846754
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846754
10.167.121.208,96.17.96.21,6,1514,56622,443,1711807985.846754
10.167.124.134,239.255.255.250,17,217,53772,1900,1711807985.848957
10.167.122.71,224.0.0.251,17,70,5353,5353,1711807985.849109
